Feature ID	Taxon	Confidence
#q2:types	categorical	categorical
9b15742f790355f69b6f7cf8aad4e1ff	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999999959798345
a93af0a98a6e0e979ed986e771f7a4b9	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999998153030731
37e0486a835bbcf6a02a74c5cd48ce20	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999999843247594
a77cd5378dccbc7529d60dbf27cf21cb	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999976003312356
4a99ac41d9f4f2c58d48d6c2820fbd7c	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__ovatus	0.8167204090702561
4aa3a092a97c61ee295c2621f493936a	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999999397241783
db27d3a3b5f89f20784d8db86fb0b046	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999999860693835
fece1ecf864be35cc91df1302f7f0779	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__	0.998490844881021
55d22311cbeebfb7afbd69541b5c9014	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999946053886352
e542a61581c48e3481ce24b9d893a9b4	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999999249906352
c56c16c5db3eb252020c64be132f0ce4	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__	0.9999940140338271
760d0b740c486a40af50cc66d5501cd6	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999999471425
1b171db8626c1c40c64b28d18c492127	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999999962000459
c9e3c8d7619f3d371832ff322fd7f60f	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	0.9997130881041426
7f1faeaf8298758a7caad16842aa38c8	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999999909687602
30592e982234cde29dee39a609fc852d	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999999924410901
a8f62c673e59d64c29b932b6839d4845	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.999999999856606
4b45a1163c730f2f1b7f07174fa0a1b9	k__Bacteria; p__Firmicutes; c__Bacilli; o__Turicibacterales; f__Turicibacteraceae; g__Turicibacter; s__	0.9999937897630952
d4de63f0044b6a2fdcdf1ba92844f123	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999999881228377
e4a1af2ef69ac6428465226d30933dcc	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__	0.9999999810470543
91041c457eecc93dc6fb6059a3a85edc	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	0.9999983849909978
55c463ee40db0eb798e5ff752444ce5a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.9402505024501471
8dd8d088ab353b2b27498dc73e02d06a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9085963626620477
90080aef8e2ed3ef51011c2edf269f01	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999999029131819
51b6c8c091f7474472db7973615e8191	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.8508736919453153
d62e627443b801304017c1db8b9ba456	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__rc4-4; s__	0.9999999903217258
95a52518f94e5aa547e76ac44815511c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.9997946605218939
e3315a4e55e9f658ab0d815baa841e44	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999998832499344
86122e2055c5bb2e5f0fc15b828bbb7c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999999349963656
a359c21d423b725e329a65566298c1f4	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.9999894334160538
741727115da6d49365f0b8900f2586d6	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999997850953363
7f300326144ab7dcddabb48aa4962d1a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999999998346025
e6dd0a1bab2a7e40afb21472064900fc	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.999998305113962
29a91a3d7dd4b0507d7e5a34a42b4f9b	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999999960222254
58e6ac39c9119fcf6996c5e3d047ae08	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.8253856353906539
abec65df5c7f891fb2990f8d01995547	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.7389460347934048
2ff3b1922e49ae5ee0cb3400999f779a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9634162701705393
a5b2f87a8dfac5d123775e22ff171279	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.7381878989904113
56c6f6fc8f35d8dbef73896a30fe2e35	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.9495568360452605
0968bd3e63c3387462e70573983be145	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999999972346293
cace841d2fad819dfb2a8e6d1e6594e2	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9914013489069488
3b75ae315ff602f589ebb87f05e049bc	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.7445766750782609
55036c30f5a014837cecd1f767001f48	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.712270173008615
69bd3d9569849c7b28f0b42722f66274	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.821979965666535
226391f97720564370b96712664fa48f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.7482409065181173
91740779d3915d6749f3c29726b47aa9	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.7392759274737314
85a8c543d4132aefc516de9cd01d7877	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__	0.9995611657350648
375a4f84ec864bed70b462932beb8f1f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.9837978995648866
18edf6e93dafaf8e541a0cdbed0cb0ad	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.8847130284036473
25387f00abac57076dc96a4f6c9f311c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999999670150763
0ed1e249e17fdf0321aea9fa859928a2	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.99999998937993
6dc617c9bfeea5d66b0f518668a7c2ed	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999999988702397
ad942443866c67a546fb563bcd2eccfa	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__	0.9995421574576078
6828c9df9fd9d0fffb9db25a78558b3f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999999997788067
23f27b1ea57008dc6c4b59173a4a4bd3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.9180621168512079
c369d711ed8b7d9a80ddf27ef7d9f6f5	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__	0.9999895184983877
344b3092bddab4af923b18e726622242	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.7395953213387143
9f8489d093a3282d936de752f111f543	k__Bacteria; p__Tenericutes; c__Mollicutes; o__Anaeroplasmatales; f__Anaeroplasmataceae; g__Anaeroplasma; s__	0.9999999999933635
1d0434f372e71ec1a29661fe7374f7a1	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__	0.9999999498890316
7ecd037501317a9de96580e581dd6608	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9899573290151884
c19a64d7608787fa959366bb1c99e331	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.9997838254184289
0719d2507169a8069eb2ca7571c6fbe5	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.723465568443483
8fe583b3234402704532d1b9ea963bf3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.8918736093894547
37725e2cc663da131882c3beb7b9c210	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__pseudolongum	0.8627638956429953
9a391c1d9abd62e60e65b3130d39ee2b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.9504548863624951
61602389636445b1d24cd2f91516e747	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9176636466635414
83dd3f9d8446d996faceb93d14671ef6	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__	0.8372177956109328
6cb1918f649d1396b5fd52fcfd60f7d4	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.9660099658704091
5e1b18e36ffef42fd7e52d9a862c6187	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.898518633288714
986bb6efd056d053a0a34b22c23e2b9d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.8542415814739515
cca2476d7816973dc7e836ffecacd3de	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.960868320242069
2df1dfb93a2fe4cae53a7a9573e79491	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.9995596244405426
9bb4a23b58980419ae1be5394f3c41ce	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9684846422258001
7ddeb56579f1ea4f8a878d306c986127	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium	0.7354639342846001
015b2ce65421275397ac238b03bfe068	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.960506615058911
edf0b86c0cbbef92e89b292ce4ec2807	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.9944226260614181
9071eb13bcce8adf58dee863bad13a00	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.7148284991167316
88d0a10e8b79bd29e806a5a4bc681151	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9021496146177861
3addb96da789f8a24f690d52a9c33fa8	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999999880581896
cbe0d6c21be60a3ba3975c0cc2271f25	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.9998533450607411
d86fe09105f32477c4e0799d512506d3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__	0.8651965107289116
cc7af8653e315fc4228cfd83f1a85e32	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__gnavus	0.999698902148675
90923fbcd006a1855736139dada74d4c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999999534369267
cbcb3539cf0ae6df691f1ddc9233941c	k__Bacteria; p__TM7; c__TM7-3; o__CW040; f__F16; g__; s__	0.9999999999813411
5a69078ce5697fea95890cb38e23cad0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.9997908853573932
16a40e3ce42e6885b5b09b52777464a0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.999999991549819
fce37a8a81574daa8fce29d89861922e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Clostridium; s__methylpentosum	0.9155241849535467
aa4d007badf1fb1c12e0cad96e14f1b1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.9559228491131745
2b861617ced4af4995cd983f3df1493e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__gnavus	0.9386148294938611
97204afd82b30c2df3bb078d1e7dba74	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.8003793582212207
08037b206520e0d749a34000f2d3f61e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Dehalobacteriaceae; g__Dehalobacterium; s__	0.9999894828002712
1f2339ae4b5ee585233247c5d939ce1c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999998334771399
311de574ce27215d6948d20db2bc7b0f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.7344910153989646
1b9580d82ee02e9814b7516c3d395b7d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.8858225089420217
28c812107e3ccb2b6525e4b9f446fdb3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.8741021064224602
f1f4fb7bab88245712570ca53d91d306	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__gnavus	0.999829571278278
f78c483219d2cb2bd14dfe54b0f49ba8	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.9921168113660834
f5744efd7cc8ee4b2326e912db2e00be	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria	0.999999999999996
6f2e32af09074094d8b73bfd2cbb6db6	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999999941769954
6640c8558c7d76d7f764d71e39db65ad	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.7250281586847555
e051f9004d0acb033ec44437b151e12e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.7156100816677077
af6eed1cc01364681d242b3400429c56	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__gnavus	0.9603729219697572
03ffe0dea2d5eb7c96d1daacd47b2b21	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia; s__	0.9335821535270907
a2f8ee8a2f494a351e6b0b2e63ca54eb	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9397666088511988
5959fb7df0d421eac908dd8f626b0a0f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.896353203332538
2e3ad238c860a79871229abdf82a73f9	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9979784929721703
77bf9048c7db12ac50ae65053c71968c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9997792616767383
5af9d07e13f8ad63fc51731b96e97eda	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999975279999729
9e50b2191b9c00eea885f53d38bf05c4	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9980134771194398
c719d76aa1186e52d508eb197cec4a6c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__	0.9697984076764863
d59a9cee4b6459dc2c2a4d8b84e2bb22	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999999995538825
2b6f49b77e7bcdb37543f5a29ad80cb0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.838287963753511
0444c26f5037a802692f7643632664f6	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.8724503096734918
150ed42f29e3e8f0559c34cb555a4014	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.8254164312176888
1e4b317de2827fc8445d55ad02c42d50	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9139675722657934
084ea66be71c17c868c644340c0c65e7	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.850863021885423
4f1395aee362fdd59d11c2b989961e4d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999999615818682
8a487c3d4d397a6118d193aff7d8f1f4	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.999894924591605
5f05d5a5249dfb4333a2c3be89389df1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9349467868273503
bfc98f4f5ba315dde88e8d76e7816547	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9343352371247093
68e9c0518aaa17656d3c2dedac6dda22	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999999308612882
1e7e38bd59753341143b8c9c3265a627	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__	0.9805927075518506
c3642daf55f70dc900f94c10c031d38f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9965623583919281
4070ac3fbd5c5b864690d46fbde76770	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.9562100274787071
35f7bb8036079439e11ee3821ab6db42	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.8387401894003783
38903bb6bdcfd15e293897d7fd62fe6c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__	0.995335898286543
ef9886eeaec0d21d539236a005f3fb2b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9672181676088176
bc4f934f030b6ec734c45311e07de3df	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9458007041197519
318bb3e925d9b102dfb021b79dab6b2b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia; s__	0.9988566204289356
32cb77698ecc24b0c3339a601a012ad7	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9931702451487308
3defbbbb6d6ebe52eb32a9dcd912abe8	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__gnavus	0.999905486564208
51084246032897f04bc7ea3e54f9f892	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.865609540359507
f00cdcbd349e9d94935839d118e4911d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.7475014512741059
e1255a49959e0a02bc12c4f64d464904	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.8827142369284754
